transaction_id,intervention,recovered,amount_recovered,recovery_time_hours
TXN001791,PAYMENT_LINK,0,0.0,
TXN001792,RETRY,0,0.0,
TXN001793,PAYMENT_LINK,0,0.0,
TXN001794,RETRY,1,100.0,2.0
TXN001795,PAYMENT_LINK,0,0.0,
TXN001796,RETRY,1,100.0,58.0
TXN001797,ESCALATE,1,100.0,9.0
TXN001798,RETRY,1,100.0,31.0
TXN001799,RETRY,1,100.0,66.0
TXN001800,PAYMENT_LINK,1,100.0,62.0
TXN001801,RETRY,1,179.85,19.0
TXN001802,PAYMENT_LINK,0,0.0,
TXN001803,RETRY,1,100.0,28.0
TXN001804,PAYMENT_LINK,1,220.61,50.0
TXN001805,PAYMENT_LINK,1,100.0,65.0
TXN001806,PAYMENT_LINK,0,0.0,
TXN001807,PAYMENT_LINK,0,0.0,
TXN001808,PAYMENT_LINK,1,100.0,10.0
TXN001809,PAYMENT_LINK,0,0.0,
TXN001810,RETRY,1,100.0,37.0
TXN001811,PAYMENT_LINK,0,0.0,
TXN001812,RETRY,0,0.0,
TXN001813,RETRY,1,100.0,44.0
TXN001814,PAYMENT_LINK,1,100.0,39.0
TXN001815,PAYMENT_LINK,1,100.0,5.0
TXN001816,RETRY,0,0.0,
TXN001817,RETRY,1,100.0,56.0
TXN001818,PAYMENT_LINK,1,100.0,64.0
TXN001819,PAYMENT_LINK,0,0.0,
TXN001820,PAYMENT_LINK,0,0.0,
TXN001821,PAYMENT_LINK,0,0.0,
TXN001822,PAYMENT_LINK,1,100.0,10.0
TXN001823,ESCALATE,0,0.0,
TXN001824,ESCALATE,1,100.0,62.0
TXN001825,RETRY,0,0.0,
TXN001826,PAYMENT_LINK,1,100.0,19.0
TXN001827,RETRY,1,731.87,38.0
TXN001828,RETRY,1,100.0,6.0
TXN001829,UPDATE_CARD,1,100.0,15.0
TXN001830,PAYMENT_LINK,1,100.0,47.0
TXN001831,PAYMENT_LINK,1,100.0,45.0
TXN001832,RETRY,1,100.0,5.0
TXN001833,PAYMENT_LINK,1,100.0,53.0
TXN001834,PAYMENT_LINK,0,0.0,
TXN001835,PAYMENT_LINK,1,100.0,62.0
TXN001836,RETRY,0,0.0,
TXN001837,PAYMENT_LINK,0,0.0,
TXN001838,UPDATE_CARD,1,100.0,52.0
TXN001839,RETRY,1,105.42,46.0
TXN001840,ESCALATE,0,0.0,
TXN001841,PAYMENT_LINK,0,0.0,
TXN001842,RETRY,0,0.0,
TXN001843,RETRY,1,100.0,24.0
TXN001844,RETRY,1,100.0,17.0
TXN001845,PAYMENT_LINK,1,100.0,46.0
TXN001846,PAYMENT_LINK,1,100.0,64.0
TXN001847,PAYMENT_LINK,0,0.0,
TXN001848,PAYMENT_LINK,0,0.0,
TXN001849,UPDATE_CARD,1,100.0,64.0
TXN001850,RETRY,1,100.0,28.0
TXN001851,RETRY,1,100.0,56.0
TXN001852,PAYMENT_LINK,1,112.65,59.0
TXN001853,PAYMENT_LINK,0,0.0,
TXN001854,PAYMENT_LINK,0,0.0,
TXN001855,RETRY,0,0.0,
TXN001856,RETRY,1,100.0,42.0
TXN001857,UPDATE_CARD,1,100.0,72.0
TXN001858,RETRY,1,100.0,57.0
TXN001859,PAYMENT_LINK,1,100.0,47.0
TXN001860,UPDATE_CARD,1,100.0,25.0
TXN001861,RETRY,1,100.0,44.0
TXN001862,PAYMENT_LINK,1,100.0,15.0
TXN001863,ESCALATE,0,0.0,
TXN001864,RETRY,1,100.0,53.0
TXN001865,REMINDER,1,100.0,34.0
TXN001866,RETRY,1,219.66,8.0
TXN001867,REMINDER,0,0.0,
TXN001868,RETRY,1,100.0,21.0
TXN001869,UPDATE_CARD,1,100.0,7.0
TXN001870,ESCALATE,0,0.0,
TXN001871,PAYMENT_LINK,1,100.0,49.0
TXN001872,RETRY,1,100.0,42.0
TXN001873,UPDATE_CARD,1,100.0,23.0
TXN001874,RETRY,1,100.0,52.0
TXN001875,PAYMENT_LINK,0,0.0,
TXN001876,PAYMENT_LINK,1,100.0,16.0
TXN001877,RETRY,1,100.0,37.0
TXN001878,RETRY,1,100.0,18.0
TXN001879,PAYMENT_LINK,0,0.0,
TXN001880,PAYMENT_LINK,0,0.0,
TXN001881,PAYMENT_LINK,1,100.0,2.0
TXN001882,RETRY,1,100.0,63.0
TXN001883,RETRY,1,100.0,3.0
TXN001884,PAYMENT_LINK,0,0.0,
TXN001885,PAYMENT_LINK,1,100.0,49.0
TXN001886,PAYMENT_LINK,1,158.18,1.0
TXN001887,PAYMENT_LINK,0,0.0,
TXN001888,PAYMENT_LINK,0,0.0,
TXN001889,RETRY,1,100.0,45.0
TXN001890,PAYMENT_LINK,0,0.0,
TXN001891,PAYMENT_LINK,1,100.0,65.0
TXN001892,PAYMENT_LINK,0,0.0,
TXN001893,PAYMENT_LINK,0,0.0,
TXN001894,REMINDER,1,100.0,3.0
TXN001895,PAYMENT_LINK,0,0.0,
TXN001896,PAYMENT_LINK,0,0.0,
TXN001897,PAYMENT_LINK,1,100.0,34.0
TXN001898,RETRY,1,100.0,20.0
TXN001899,RETRY,1,100.0,54.0
TXN001900,PAYMENT_LINK,1,100.0,25.0
TXN001901,RETRY,1,100.0,15.0
TXN001902,RETRY,0,0.0,
TXN001903,RETRY,1,100.0,23.0
TXN001904,UPDATE_CARD,1,100.0,52.0
TXN001905,RETRY,0,0.0,
TXN001906,RETRY,0,0.0,
TXN001907,PAYMENT_LINK,0,0.0,
TXN001908,PAYMENT_LINK,0,0.0,
TXN001909,PAYMENT_LINK,0,0.0,
TXN001910,REMINDER,1,117.36,14.0
TXN001911,PAYMENT_LINK,1,100.0,14.0
TXN001912,ESCALATE,1,445.05,33.0
TXN001913,RETRY,0,0.0,
TXN001914,PAYMENT_LINK,0,0.0,
TXN001915,PAYMENT_LINK,1,100.0,34.0
TXN001916,RETRY,0,0.0,
TXN001917,PAYMENT_LINK,0,0.0,
TXN001918,PAYMENT_LINK,1,100.0,4.0
TXN001919,UPDATE_CARD,1,100.0,36.0
TXN001920,PAYMENT_LINK,1,100.0,58.0
TXN001921,PAYMENT_LINK,0,0.0,
TXN001922,RETRY,0,0.0,
TXN001923,RETRY,1,100.0,67.0
TXN001924,UPDATE_CARD,0,0.0,
TXN001925,UPDATE_CARD,1,100.0,62.0
TXN001926,PAYMENT_LINK,1,100.0,58.0
TXN001927,PAYMENT_LINK,0,0.0,
TXN001928,UPDATE_CARD,1,100.0,67.0
TXN001929,UPDATE_CARD,1,100.0,48.0
TXN001930,UPDATE_CARD,1,100.0,8.0
TXN001931,RETRY,0,0.0,
TXN001932,RETRY,1,100.0,32.0
TXN001933,PAYMENT_LINK,0,0.0,
TXN001934,RETRY,0,0.0,
TXN001935,PAYMENT_LINK,1,100.0,4.0
TXN001936,PAYMENT_LINK,0,0.0,
TXN001937,RETRY,1,100.0,13.0
TXN001938,PAYMENT_LINK,1,100.0,21.0
TXN001939,REMINDER,1,100.0,41.0
TXN001940,RETRY,0,0.0,
TXN001941,RETRY,1,100.0,48.0
TXN001942,PAYMENT_LINK,1,100.0,63.0
TXN001943,UPDATE_CARD,1,100.0,20.0
TXN001944,RETRY,1,100.0,64.0
TXN001945,UPDATE_CARD,1,100.0,37.0
TXN001946,PAYMENT_LINK,1,100.0,31.0
TXN001947,RETRY,0,0.0,
TXN001948,RETRY,1,100.0,20.0
TXN001949,PAYMENT_LINK,0,0.0,
TXN001950,RETRY,0,0.0,
TXN001951,PAYMENT_LINK,1,100.0,64.0
TXN001952,PAYMENT_LINK,0,0.0,
TXN001953,PAYMENT_LINK,1,100.0,65.0
TXN001954,RETRY,1,100.0,55.0
TXN001955,PAYMENT_LINK,0,0.0,
TXN001956,REMINDER,0,0.0,
TXN001957,PAYMENT_LINK,1,100.0,9.0
TXN001958,UPDATE_CARD,1,100.0,71.0
TXN001959,PAYMENT_LINK,0,0.0,
TXN001960,ESCALATE,1,100.0,52.0
TXN001961,PAYMENT_LINK,1,100.0,18.0
TXN001962,PAYMENT_LINK,0,0.0,
TXN001963,ESCALATE,0,0.0,
TXN001964,UPDATE_CARD,0,0.0,
TXN001965,RETRY,0,0.0,
TXN001966,RETRY,1,100.0,9.0
TXN001967,PAYMENT_LINK,1,100.0,64.0
TXN001968,PAYMENT_LINK,1,100.0,30.0
TXN001969,UPDATE_CARD,1,100.0,8.0
TXN001970,REMINDER,1,100.0,5.0
TXN001971,RETRY,1,100.0,63.0
TXN001972,UPDATE_CARD,0,0.0,
TXN001973,RETRY,1,100.0,15.0
TXN001974,REMINDER,1,100.0,38.0
TXN001975,PAYMENT_LINK,1,100.0,42.0
TXN001976,PAYMENT_LINK,1,100.0,46.0
TXN001977,PAYMENT_LINK,1,100.0,53.0
TXN001978,PAYMENT_LINK,0,0.0,
TXN001979,PAYMENT_LINK,1,100.0,61.0
TXN001980,RETRY,1,100.0,67.0
TXN001981,RETRY,0,0.0,
TXN001982,PAYMENT_LINK,0,0.0,
TXN001983,PAYMENT_LINK,1,100.0,26.0
TXN001984,RETRY,1,100.0,60.0
TXN001985,PAYMENT_LINK,0,0.0,
TXN001986,RETRY,0,0.0,
TXN001987,REMINDER,1,100.0,21.0
TXN001988,PAYMENT_LINK,1,100.0,41.0
TXN001989,RETRY,1,100.0,48.0
TXN001990,RETRY,1,659.13,26.0
TXN001991,PAYMENT_LINK,1,100.0,63.0
TXN001992,RETRY,0,0.0,
TXN001993,RETRY,0,0.0,
TXN001994,RETRY,1,100.0,21.0
TXN001995,PAYMENT_LINK,1,100.0,18.0
TXN001996,UPDATE_CARD,1,100.0,15.0
TXN001997,UPDATE_CARD,0,0.0,
TXN001998,PAYMENT_LINK,0,0.0,
TXN001999,RETRY,0,0.0,
TXN002000,UPDATE_CARD,1,100.0,28.0
TXN002001,RETRY,0,0.0,
TXN002002,RETRY,1,100.0,29.0
TXN002003,PAYMENT_LINK,0,0.0,
TXN002004,PAYMENT_LINK,0,0.0,
TXN002005,PAYMENT_LINK,0,0.0,
TXN002006,PAYMENT_LINK,1,100.0,50.0
TXN002007,PAYMENT_LINK,1,100.0,31.0
TXN002008,RETRY,1,100.0,47.0
TXN002009,RETRY,0,0.0,
TXN002010,RETRY,0,0.0,
TXN002011,PAYMENT_LINK,1,100.0,67.0
TXN002012,PAYMENT_LINK,1,100.0,72.0
TXN002013,RETRY,1,100.0,52.0
TXN002014,PAYMENT_LINK,0,0.0,
TXN002015,PAYMENT_LINK,0,0.0,
TXN002016,PAYMENT_LINK,1,107.92,15.0
TXN002017,RETRY,0,0.0,
TXN002018,RETRY,1,100.0,14.0
TXN002019,PAYMENT_LINK,1,100.0,3.0
TXN002020,PAYMENT_LINK,0,0.0,
TXN002021,UPDATE_CARD,1,100.0,54.0
TXN002022,PAYMENT_LINK,1,100.0,6.0
TXN002023,ESCALATE,0,0.0,
TXN002024,PAYMENT_LINK,0,0.0,
TXN002025,UPDATE_CARD,0,0.0,
TXN002026,REMINDER,1,100.0,60.0
TXN002027,RETRY,1,100.0,45.0
TXN002028,ESCALATE,0,0.0,
TXN002029,REMINDER,1,100.0,56.0
TXN002030,RETRY,0,0.0,
TXN002031,UPDATE_CARD,1,100.0,45.0
TXN002032,RETRY,0,0.0,
TXN002033,UPDATE_CARD,1,100.0,24.0
TXN002034,UPDATE_CARD,1,100.0,29.0
TXN002035,PAYMENT_LINK,0,0.0,
TXN002036,PAYMENT_LINK,1,100.0,68.0
TXN002037,RETRY,1,100.0,66.0
TXN002038,PAYMENT_LINK,1,100.0,54.0
TXN002039,PAYMENT_LINK,1,100.0,53.0
TXN002040,UPDATE_CARD,1,100.0,49.0
TXN002041,PAYMENT_LINK,1,100.0,32.0
TXN002042,PAYMENT_LINK,0,0.0,
TXN002043,UPDATE_CARD,1,100.0,42.0
TXN002044,RETRY,1,100.0,1.0
TXN002045,PAYMENT_LINK,0,0.0,
TXN002046,REMINDER,1,100.0,35.0
TXN002047,PAYMENT_LINK,0,0.0,
TXN002048,RETRY,0,0.0,
TXN002049,RETRY,1,100.0,45.0
TXN002050,PAYMENT_LINK,1,100.0,65.0
TXN002051,PAYMENT_LINK,0,0.0,
TXN002052,REMINDER,1,100.0,3.0
TXN002053,PAYMENT_LINK,1,100.0,24.0
TXN002054,PAYMENT_LINK,1,100.0,65.0
TXN002055,PAYMENT_LINK,0,0.0,
TXN002056,RETRY,1,100.0,10.0
TXN002057,PAYMENT_LINK,1,100.0,13.0
TXN002058,RETRY,1,100.0,14.0
TXN002059,PAYMENT_LINK,0,0.0,
TXN002060,PAYMENT_LINK,1,100.0,40.0
TXN002061,PAYMENT_LINK,1,100.0,23.0
TXN002062,PAYMENT_LINK,1,100.0,55.0
TXN002063,UPDATE_CARD,0,0.0,
TXN002064,PAYMENT_LINK,0,0.0,
TXN002065,RETRY,1,100.0,42.0
TXN002066,UPDATE_CARD,0,0.0,
TXN002067,RETRY,1,100.0,47.0
TXN002068,PAYMENT_LINK,0,0.0,
TXN002069,RETRY,1,100.0,18.0
TXN002070,RETRY,1,100.0,18.0
TXN002071,PAYMENT_LINK,1,100.0,24.0
TXN002072,REMINDER,1,165.24,23.0
TXN002073,UPDATE_CARD,1,100.0,12.0
TXN002074,RETRY,1,100.0,23.0
TXN002075,PAYMENT_LINK,1,100.0,21.0
TXN002076,RETRY,0,0.0,
TXN002077,UPDATE_CARD,1,100.0,72.0
TXN002078,UPDATE_CARD,1,100.0,34.0
TXN002079,UPDATE_CARD,1,100.0,2.0
TXN002080,PAYMENT_LINK,0,0.0,
TXN002081,RETRY,0,0.0,
TXN002082,PAYMENT_LINK,0,0.0,
TXN002083,PAYMENT_LINK,1,100.0,70.0
TXN002084,PAYMENT_LINK,0,0.0,
TXN002085,UPDATE_CARD,1,100.0,72.0
TXN002086,PAYMENT_LINK,1,100.0,13.0
TXN002087,UPDATE_CARD,1,100.0,65.0
TXN002088,UPDATE_CARD,1,100.0,6.0
TXN002089,PAYMENT_LINK,1,100.0,71.0
TXN002090,RETRY,1,100.0,27.0
TXN002091,RETRY,1,100.0,52.0
TXN002092,PAYMENT_LINK,1,100.0,48.0
TXN002093,UPDATE_CARD,1,100.0,68.0
TXN002094,RETRY,1,100.0,44.0
TXN002095,PAYMENT_LINK,0,0.0,
TXN002096,UPDATE_CARD,0,0.0,
TXN002097,PAYMENT_LINK,1,525.73,10.0
TXN002098,RETRY,0,0.0,
TXN002099,RETRY,0,0.0,
TXN002100,PAYMENT_LINK,0,0.0,
TXN002101,RETRY,1,100.0,52.0
TXN002102,RETRY,1,100.0,15.0
TXN002103,ESCALATE,0,0.0,
TXN002104,UPDATE_CARD,1,100.0,57.0
TXN002105,RETRY,1,100.0,56.0
TXN002106,RETRY,1,100.0,7.0
TXN002107,RETRY,1,100.0,51.0
TXN002108,RETRY,1,107.24,58.0
TXN002109,PAYMENT_LINK,0,0.0,
TXN002110,PAYMENT_LINK,1,100.0,26.0
TXN002111,PAYMENT_LINK,0,0.0,
TXN002112,PAYMENT_LINK,1,100.0,31.0
TXN002113,PAYMENT_LINK,1,100.0,66.0
TXN002114,PAYMENT_LINK,0,0.0,
TXN002115,PAYMENT_LINK,0,0.0,
TXN002116,PAYMENT_LINK,0,0.0,
TXN002117,PAYMENT_LINK,0,0.0,
TXN002118,RETRY,1,100.0,57.0
TXN002119,UPDATE_CARD,1,100.0,29.0
TXN002120,UPDATE_CARD,1,100.0,56.0
TXN002121,PAYMENT_LINK,0,0.0,
TXN002122,RETRY,1,100.0,5.0
TXN002123,PAYMENT_LINK,0,0.0,
TXN002124,PAYMENT_LINK,0,0.0,
TXN002125,PAYMENT_LINK,0,0.0,
TXN002126,PAYMENT_LINK,0,0.0,
TXN002127,RETRY,1,100.0,44.0
TXN002128,RETRY,0,0.0,
TXN002129,RETRY,0,0.0,
TXN002130,PAYMENT_LINK,0,0.0,
TXN002131,RETRY,1,100.0,40.0
TXN002132,PAYMENT_LINK,1,100.0,26.0
TXN002133,UPDATE_CARD,1,100.0,5.0
TXN002134,RETRY,1,100.0,54.0
TXN002135,PAYMENT_LINK,1,100.0,49.0
TXN002136,PAYMENT_LINK,0,0.0,
TXN002137,PAYMENT_LINK,0,0.0,
TXN002138,UPDATE_CARD,1,100.0,14.0
TXN002139,UPDATE_CARD,0,0.0,
TXN002140,RETRY,0,0.0,
TXN002141,PAYMENT_LINK,0,0.0,
TXN002142,RETRY,1,100.0,64.0
TXN002143,PAYMENT_LINK,0,0.0,
TXN002144,RETRY,0,0.0,
TXN002145,PAYMENT_LINK,0,0.0,
TXN002146,PAYMENT_LINK,1,100.0,25.0
TXN002147,PAYMENT_LINK,1,100.0,16.0
TXN002148,RETRY,0,0.0,
TXN002149,PAYMENT_LINK,0,0.0,
TXN002150,UPDATE_CARD,0,0.0,
TXN002151,PAYMENT_LINK,1,100.0,37.0
TXN002152,RETRY,1,100.0,55.0
TXN002153,ESCALATE,0,0.0,
TXN002154,PAYMENT_LINK,0,0.0,
TXN002155,PAYMENT_LINK,0,0.0,
TXN002156,PAYMENT_LINK,0,0.0,
TXN002157,PAYMENT_LINK,1,100.0,19.0
TXN002158,PAYMENT_LINK,0,0.0,
TXN002159,RETRY,1,100.0,30.0
TXN002160,UPDATE_CARD,0,0.0,
TXN002161,PAYMENT_LINK,1,100.0,14.0
TXN002162,PAYMENT_LINK,1,100.0,13.0
TXN002163,UPDATE_CARD,1,100.0,27.0
TXN002164,UPDATE_CARD,1,100.0,9.0
TXN002165,PAYMENT_LINK,1,100.0,41.0
TXN002166,RETRY,1,100.0,48.0
TXN002167,PAYMENT_LINK,0,0.0,
TXN002168,PAYMENT_LINK,0,0.0,
TXN002169,PAYMENT_LINK,1,100.0,6.0
TXN002170,RETRY,1,100.0,34.0
TXN002171,REMINDER,1,100.0,52.0
TXN002172,PAYMENT_LINK,1,100.0,41.0
TXN002173,PAYMENT_LINK,0,0.0,
TXN002174,PAYMENT_LINK,0,0.0,
TXN002175,RETRY,1,100.0,15.0
TXN002176,PAYMENT_LINK,1,100.0,17.0
TXN002177,ESCALATE,1,100.0,16.0
TXN002178,PAYMENT_LINK,1,100.0,28.0
TXN002179,RETRY,1,100.0,72.0
TXN002180,PAYMENT_LINK,0,0.0,
TXN002181,RETRY,0,0.0,
TXN002182,PAYMENT_LINK,1,100.0,10.0
TXN002183,PAYMENT_LINK,1,100.0,28.0
TXN002184,PAYMENT_LINK,1,100.0,24.0
TXN002185,PAYMENT_LINK,1,100.0,19.0
TXN002186,PAYMENT_LINK,0,0.0,
TXN002187,UPDATE_CARD,1,100.0,56.0
TXN002188,PAYMENT_LINK,1,100.0,67.0
TXN002189,PAYMENT_LINK,1,100.0,42.0
TXN002190,UPDATE_CARD,1,100.0,12.0
TXN002191,UPDATE_CARD,1,100.0,18.0
TXN002192,PAYMENT_LINK,1,100.0,23.0
TXN002193,REMINDER,1,100.0,6.0
TXN002194,RETRY,1,100.0,53.0
TXN002195,PAYMENT_LINK,1,100.0,42.0
TXN002196,PAYMENT_LINK,1,100.0,66.0
TXN002197,RETRY,1,140.3,30.0
TXN002198,PAYMENT_LINK,1,100.0,9.0
TXN002199,PAYMENT_LINK,0,0.0,
TXN002200,PAYMENT_LINK,0,0.0,
TXN002201,PAYMENT_LINK,1,100.0,40.0
TXN002202,PAYMENT_LINK,0,0.0,
TXN002203,PAYMENT_LINK,1,100.0,29.0
TXN002204,RETRY,0,0.0,
TXN002205,PAYMENT_LINK,1,100.0,49.0
TXN002206,RETRY,1,100.0,61.0
TXN002207,RETRY,0,0.0,
TXN002208,PAYMENT_LINK,0,0.0,
TXN002209,PAYMENT_LINK,1,100.0,17.0
TXN002210,PAYMENT_LINK,0,0.0,
TXN002211,PAYMENT_LINK,0,0.0,
TXN002212,RETRY,1,100.0,54.0
TXN002213,RETRY,1,100.0,16.0
TXN002214,PAYMENT_LINK,1,100.0,7.0
TXN002215,PAYMENT_LINK,0,0.0,
TXN002216,UPDATE_CARD,1,100.0,72.0
TXN002217,UPDATE_CARD,1,100.0,38.0
TXN002218,PAYMENT_LINK,1,100.0,54.0
TXN002219,PAYMENT_LINK,1,100.0,15.0
TXN002220,PAYMENT_LINK,1,100.0,50.0
TXN002221,PAYMENT_LINK,0,0.0,
TXN002222,RETRY,1,100.0,9.0
TXN002223,RETRY,0,0.0,
TXN002224,RETRY,0,0.0,
TXN002225,PAYMENT_LINK,0,0.0,
TXN002226,ESCALATE,1,100.0,72.0
TXN002227,PAYMENT_LINK,1,100.0,57.0
TXN002228,RETRY,0,0.0,
TXN002229,PAYMENT_LINK,0,0.0,
TXN002230,REMINDER,1,100.0,3.0
TXN002231,RETRY,0,0.0,
TXN002232,REMINDER,0,0.0,
TXN002233,PAYMENT_LINK,0,0.0,
TXN002234,REMINDER,1,100.0,12.0
TXN002235,RETRY,1,100.0,46.0
TXN002236,PAYMENT_LINK,0,0.0,
TXN002237,UPDATE_CARD,1,100.0,32.0
TXN002238,PAYMENT_LINK,0,0.0,
TXN002239,UPDATE_CARD,0,0.0,
TXN002240,REMINDER,1,100.0,26.0
TXN002241,PAYMENT_LINK,1,100.0,3.0
TXN002242,PAYMENT_LINK,1,100.0,23.0
TXN002243,RETRY,1,100.0,50.0
TXN002244,PAYMENT_LINK,1,100.0,36.0
TXN002245,RETRY,1,100.0,13.0
TXN002246,RETRY,0,0.0,
TXN002247,UPDATE_CARD,0,0.0,
TXN002248,PAYMENT_LINK,0,0.0,
TXN002249,RETRY,1,100.0,20.0
TXN002250,PAYMENT_LINK,1,100.0,14.0
TXN002251,PAYMENT_LINK,1,100.0,8.0
TXN002252,PAYMENT_LINK,0,0.0,
TXN002253,RETRY,1,100.0,13.0
TXN002254,PAYMENT_LINK,0,0.0,
TXN002255,PAYMENT_LINK,1,100.0,65.0
TXN002256,UPDATE_CARD,1,100.0,34.0
TXN002257,RETRY,1,100.0,51.0
TXN002258,RETRY,0,0.0,
TXN002259,PAYMENT_LINK,1,100.0,58.0
TXN002260,PAYMENT_LINK,1,100.0,72.0
TXN002261,RETRY,1,100.0,55.0
TXN002262,RETRY,1,100.0,42.0
TXN002263,UPDATE_CARD,1,100.0,21.0
TXN002264,RETRY,0,0.0,
TXN002265,PAYMENT_LINK,0,0.0,
TXN002266,RETRY,1,184.7,25.0
TXN002267,RETRY,0,0.0,
TXN002268,PAYMENT_LINK,0,0.0,
TXN002269,PAYMENT_LINK,1,100.0,61.0
TXN002270,PAYMENT_LINK,1,100.0,47.0
TXN002271,RETRY,1,100.0,54.0
TXN002272,ESCALATE,0,0.0,
TXN002273,UPDATE_CARD,0,0.0,
TXN002274,RETRY,0,0.0,
TXN002275,PAYMENT_LINK,0,0.0,
TXN002276,PAYMENT_LINK,1,100.0,43.0
TXN002277,RETRY,0,0.0,
TXN002278,RETRY,1,100.0,4.0
TXN002279,PAYMENT_LINK,1,100.0,65.0
TXN002280,UPDATE_CARD,0,0.0,
TXN002281,UPDATE_CARD,0,0.0,
TXN002282,RETRY,1,100.0,9.0
TXN002283,RETRY,1,100.0,57.0
TXN002284,UPDATE_CARD,1,100.0,45.0
TXN002285,RETRY,0,0.0,
TXN002286,PAYMENT_LINK,1,100.0,48.0
TXN002287,PAYMENT_LINK,1,100.0,42.0
TXN002288,RETRY,0,0.0,
TXN002289,PAYMENT_LINK,0,0.0,
TXN002290,PAYMENT_LINK,1,100.0,42.0
TXN002291,PAYMENT_LINK,1,100.0,35.0
TXN002292,RETRY,0,0.0,
TXN002293,RETRY,1,100.0,67.0
TXN002294,PAYMENT_LINK,0,0.0,
TXN002295,RETRY,0,0.0,
TXN002296,ESCALATE,0,0.0,
TXN002297,RETRY,1,100.0,45.0
TXN002298,PAYMENT_LINK,1,100.0,71.0
TXN002299,REMINDER,1,100.0,19.0
TXN002300,UPDATE_CARD,0,0.0,
TXN002301,RETRY,0,0.0,
TXN002302,PAYMENT_LINK,1,100.0,56.0
TXN002303,RETRY,1,100.0,41.0
TXN002304,PAYMENT_LINK,1,100.0,42.0
TXN002305,RETRY,1,100.0,6.0
TXN002306,PAYMENT_LINK,1,100.0,69.0
TXN002307,PAYMENT_LINK,1,100.0,40.0
TXN002308,RETRY,1,100.0,41.0
TXN002309,PAYMENT_LINK,1,100.0,9.0
TXN002310,RETRY,1,100.0,8.0
TXN002311,ESCALATE,0,0.0,
TXN002312,REMINDER,1,100.0,58.0
TXN002313,RETRY,0,0.0,
TXN002314,PAYMENT_LINK,0,0.0,
TXN002315,RETRY,1,100.0,19.0
TXN002316,ESCALATE,0,0.0,
TXN002317,RETRY,1,100.0,30.0
TXN002318,UPDATE_CARD,1,100.0,66.0
TXN002319,PAYMENT_LINK,1,100.0,59.0
TXN002320,PAYMENT_LINK,0,0.0,
TXN002321,RETRY,1,100.0,52.0
TXN002322,PAYMENT_LINK,0,0.0,
TXN002323,PAYMENT_LINK,0,0.0,
TXN002324,PAYMENT_LINK,1,100.0,20.0
TXN002325,RETRY,1,100.0,5.0
TXN002326,RETRY,1,100.0,7.0
TXN002327,RETRY,1,100.0,18.0
TXN002328,PAYMENT_LINK,0,0.0,
TXN002329,RETRY,1,100.0,45.0
TXN002330,UPDATE_CARD,1,100.0,28.0
TXN002331,RETRY,0,0.0,
TXN002332,PAYMENT_LINK,1,100.0,2.0
TXN002333,PAYMENT_LINK,0,0.0,
TXN002334,PAYMENT_LINK,0,0.0,
TXN002335,PAYMENT_LINK,0,0.0,
TXN002336,RETRY,1,100.0,45.0
TXN002337,RETRY,1,100.0,58.0
TXN002338,RETRY,1,100.0,36.0
TXN002339,UPDATE_CARD,1,100.0,2.0
TXN002340,PAYMENT_LINK,0,0.0,
TXN002341,PAYMENT_LINK,1,100.0,49.0
TXN002342,PAYMENT_LINK,0,0.0,
TXN002343,UPDATE_CARD,1,100.0,58.0
TXN002344,PAYMENT_LINK,1,100.0,15.0
TXN002345,PAYMENT_LINK,0,0.0,
TXN002346,RETRY,0,0.0,
TXN002347,PAYMENT_LINK,0,0.0,
TXN002348,REMINDER,1,234.85,70.0
TXN002349,PAYMENT_LINK,1,100.0,27.0
TXN002350,PAYMENT_LINK,0,0.0,
TXN002351,RETRY,1,100.0,49.0
TXN002352,RETRY,1,100.0,64.0
TXN002353,PAYMENT_LINK,1,129.1,34.0
TXN002354,PAYMENT_LINK,1,100.0,18.0
TXN002355,RETRY,1,100.0,64.0
TXN002356,PAYMENT_LINK,0,0.0,
TXN002357,ESCALATE,0,0.0,
TXN002358,PAYMENT_LINK,0,0.0,
TXN002359,RETRY,1,100.0,13.0
TXN002360,PAYMENT_LINK,1,105.57,52.0
TXN002361,PAYMENT_LINK,1,100.0,60.0
TXN002362,PAYMENT_LINK,1,100.0,42.0
TXN002363,PAYMENT_LINK,1,100.0,64.0
TXN002364,PAYMENT_LINK,1,100.0,66.0
TXN002365,PAYMENT_LINK,0,0.0,
TXN002366,PAYMENT_LINK,0,0.0,
TXN002367,REMINDER,1,100.0,64.0
TXN002368,UPDATE_CARD,1,100.0,33.0
TXN002369,RETRY,1,100.0,12.0
TXN002370,PAYMENT_LINK,0,0.0,
TXN002371,UPDATE_CARD,1,100.0,9.0
TXN002372,UPDATE_CARD,1,100.0,17.0
TXN002373,RETRY,1,100.0,50.0
TXN002374,UPDATE_CARD,1,100.0,39.0
TXN002375,RETRY,0,0.0,
TXN002376,RETRY,1,100.0,10.0
TXN002377,PAYMENT_LINK,0,0.0,
TXN002378,PAYMENT_LINK,1,100.0,15.0
TXN002379,UPDATE_CARD,0,0.0,
TXN002380,RETRY,0,0.0,
TXN002381,PAYMENT_LINK,1,100.0,36.0
TXN002382,RETRY,0,0.0,
TXN002383,ESCALATE,1,100.0,47.0
TXN002384,UPDATE_CARD,1,100.0,39.0
TXN002385,UPDATE_CARD,1,100.0,38.0
TXN002386,PAYMENT_LINK,0,0.0,
