transaction_id,amount,failure_type,recovery_probability,action,approved,reason,customer_message,timestamp,attempt_number,retry_count,amount_recovered
,100.0,LIMIT_EXCEEDED,0.7113,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.136039,,,
,100.0,INSUFFICIENT_FUNDS,0.5158,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.154025,,,
,100.0,NETWORK_ERROR,0.6884,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.174016,,,
,234.85,INSUFFICIENT_FUNDS,0.8365,REMINDER,True,Customer has high recovery likelihood; reminder is safer than repeated retry,Your payment of ₹234.85 could not be completed. Please try again when convenient.,2026-08-31 14:12:09.193968,,,
,100.0,INSUFFICIENT_FUNDS,0.7273,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.213979,,,
,100.0,INSUFFICIENT_FUNDS,0.7157,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.232915,,,
,100.0,INSUFFICIENT_FUNDS,0.3435,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.247054,,,
,247.93,TIMEOUT,0.6101,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹247.93 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.267065,,,
,100.0,INSUFFICIENT_FUNDS,0.5414,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.284091,,,
,100.0,UNKNOWN_ERROR,0.1788,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.307060,,,
,100.0,BANK_DECLINED,0.4532,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.326107,,,
,100.0,INSUFFICIENT_FUNDS,0.6169,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.348017,,,
,100.0,LIMIT_EXCEEDED,0.4696,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.361969,,,
,100.0,NETWORK_ERROR,0.5312,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.382936,,,
,100.0,NETWORK_ERROR,0.8534,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:09.401922,,,
,100.0,TIMEOUT,0.4936,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.421061,,,
,100.0,BANK_DECLINED,0.6547,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.437946,,,
,100.0,BANK_DECLINED,0.5262,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.460028,,,
,100.0,NETWORK_ERROR,0.9701,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:09.476945,,,
,100.0,UNKNOWN_ERROR,0.2407,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.493910,,,
,100.0,TIMEOUT,0.5616,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.513898,,,
,100.0,LIMIT_EXCEEDED,0.4842,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.532026,,,
,100.0,NETWORK_ERROR,0.7244,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.553546,,,
,100.0,INSUFFICIENT_FUNDS,0.6181,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.567748,,,
,100.0,TIMEOUT,0.7431,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.581203,,,
,100.0,BANK_DECLINED,0.4085,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.586729,,,
,100.0,NETWORK_ERROR,0.744,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.591625,,,
,100.0,TIMEOUT,0.6404,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.596578,,,
,100.0,UNKNOWN_ERROR,0.2211,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.601471,,,
,100.0,INSUFFICIENT_FUNDS,0.6395,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.606361,,,
,100.0,INSUFFICIENT_FUNDS,0.4779,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.611187,,,
,100.0,INSUFFICIENT_FUNDS,0.5653,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.615979,,,
,100.0,NETWORK_ERROR,0.9205,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:09.620763,,,
,100.0,CARD_EXPIRED,0.8329,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:09.625816,,,
,100.0,CARD_EXPIRED,0.633,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.630653,,,
,100.0,TIMEOUT,0.5851,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.635453,,,
,100.0,INSUFFICIENT_FUNDS,0.3597,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.640259,,,
,100.0,TIMEOUT,0.5494,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.645014,,,
,156.72,INSUFFICIENT_FUNDS,0.5229,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹156.72 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.650554,,,
,100.0,BANK_DECLINED,0.6747,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.655392,,,
,129.19,INSUFFICIENT_FUNDS,0.5847,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹129.19 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.660729,,,
,1131.67,NETWORK_ERROR,0.9328,RETRY,True,High recovery probability and temporary payment failure,"Your payment of ₹1,131.67 could not be completed due to a temporary issue. We will safely retry the payment.",2026-08-31 14:12:09.665849,,,
,100.0,INSUFFICIENT_FUNDS,0.2901,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.670819,,,
,100.0,INSUFFICIENT_FUNDS,0.8319,REMINDER,True,Customer has high recovery likelihood; reminder is safer than repeated retry,Your payment of ₹100.00 could not be completed. Please try again when convenient.,2026-08-31 14:12:09.675864,,,
,100.0,CARD_EXPIRED,0.5952,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.680816,,,
,100.0,NETWORK_ERROR,0.6162,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.685828,,,
,100.0,INSUFFICIENT_FUNDS,0.412,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.690999,,,
,100.0,CARD_EXPIRED,0.7486,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.695932,,,
,100.0,INSUFFICIENT_FUNDS,0.6576,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.700838,,,
,100.0,CARD_EXPIRED,0.7964,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.705877,,,
,100.0,BANK_DECLINED,0.5263,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.710911,,,
,100.0,NETWORK_ERROR,0.6214,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.715856,,,
,100.0,INSUFFICIENT_FUNDS,0.7466,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.721180,,,
,100.0,LIMIT_EXCEEDED,0.5259,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.726147,,,
,100.0,NETWORK_ERROR,0.692,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.731069,,,
,100.0,INSUFFICIENT_FUNDS,0.7433,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.736074,,,
,100.0,NETWORK_ERROR,0.6748,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.741164,,,
,100.0,NETWORK_ERROR,0.6211,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.746044,,,
,100.0,BANK_DECLINED,0.7041,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.751211,,,
,100.0,CARD_EXPIRED,0.4989,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.756177,,,
,100.0,NETWORK_ERROR,0.6903,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.761062,,,
,100.0,LIMIT_EXCEEDED,0.4115,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.765960,,,
,100.0,INSUFFICIENT_FUNDS,0.5397,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.770800,,,
,100.0,BANK_DECLINED,0.8276,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.775767,,,
,100.0,BANK_DECLINED,0.722,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.780672,,,
,218.67,TIMEOUT,0.5377,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹218.67 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.785795,,,
,100.0,NETWORK_ERROR,0.7678,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.790625,,,
,100.0,CARD_EXPIRED,0.5446,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.795495,,,
,100.0,LIMIT_EXCEEDED,0.339,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.800354,,,
,100.0,INSUFFICIENT_FUNDS,0.4526,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.805281,,,
,100.0,TIMEOUT,0.8596,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:09.810221,,,
,100.0,NETWORK_ERROR,0.705,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.815299,,,
,100.0,CARD_EXPIRED,0.7618,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.820273,,,
,100.0,TIMEOUT,0.6425,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.825098,,,
,100.0,INSUFFICIENT_FUNDS,0.6445,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.829863,,,
,100.0,BANK_DECLINED,0.951,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.834638,,,
,100.0,CARD_EXPIRED,0.8713,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:09.839602,,,
,100.0,INSUFFICIENT_FUNDS,0.7183,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.845677,,,
,100.0,INSUFFICIENT_FUNDS,0.6137,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.850826,,,
,100.0,BANK_DECLINED,0.3724,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.855867,,,
,100.0,BANK_DECLINED,0.4579,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.860932,,,
,100.0,TIMEOUT,0.6457,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.865994,,,
,100.0,LIMIT_EXCEEDED,0.6338,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.871029,,,
,100.0,NETWORK_ERROR,0.8581,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:09.876076,,,
,100.0,INSUFFICIENT_FUNDS,0.3747,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.880998,,,
,100.0,INSUFFICIENT_FUNDS,0.8346,REMINDER,True,Customer has high recovery likelihood; reminder is safer than repeated retry,Your payment of ₹100.00 could not be completed. Please try again when convenient.,2026-08-31 14:12:09.885866,,,
,100.0,BANK_DECLINED,0.7279,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.890834,,,
,100.0,BANK_DECLINED,0.2832,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.895767,,,
,100.0,UNKNOWN_ERROR,0.2281,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.900742,,,
,100.0,BANK_DECLINED,0.3993,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.906027,,,
,100.0,BANK_DECLINED,0.4791,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.911160,,,
,100.0,TIMEOUT,0.6677,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.916144,,,
,100.0,INSUFFICIENT_FUNDS,0.4964,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.921201,,,
,100.0,LIMIT_EXCEEDED,0.5169,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.926236,,,
,100.0,LIMIT_EXCEEDED,0.1782,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.931180,,,
,100.0,NETWORK_ERROR,0.8453,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:09.936215,,,
,100.0,LIMIT_EXCEEDED,0.5178,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.941236,,,
,100.0,INSUFFICIENT_FUNDS,0.8473,REMINDER,True,Customer has high recovery likelihood; reminder is safer than repeated retry,Your payment of ₹100.00 could not be completed. Please try again when convenient.,2026-08-31 14:12:09.946136,,,
,100.0,BANK_DECLINED,0.4635,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.950938,,,
,100.0,LIMIT_EXCEEDED,0.7807,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.955700,,,
,100.0,TIMEOUT,0.7735,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.967049,,,
,100.0,NETWORK_ERROR,0.7971,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.977711,,,
,2013.06,LIMIT_EXCEEDED,0.353,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:09.983636,,,
,100.0,NETWORK_ERROR,0.5923,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:09.991113,,,
,100.0,BANK_DECLINED,0.2968,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:10.005810,,,
,100.0,BANK_DECLINED,0.7095,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.011395,,,
,100.0,BANK_DECLINED,0.5792,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.016756,,,
,100.0,INSUFFICIENT_FUNDS,0.6248,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.022124,,,
,100.0,NETWORK_ERROR,0.7559,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.027400,,,
,100.0,NETWORK_ERROR,0.8698,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:10.032535,,,
,100.0,TIMEOUT,0.6881,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.037752,,,
,100.0,TIMEOUT,0.757,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.042638,,,
,100.0,TIMEOUT,0.5532,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.047615,,,
,100.0,INSUFFICIENT_FUNDS,0.5891,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.052498,,,
,100.0,TIMEOUT,0.8195,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:10.057290,,,
,100.0,NETWORK_ERROR,0.9156,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:10.062092,,,
,100.0,CARD_EXPIRED,0.8431,UPDATE_CARD,True,Payment method requires customer update,Your saved payment method appears to have expired. Please update your payment details to complete the transaction.,2026-08-31 14:12:10.068053,,,
,100.0,LIMIT_EXCEEDED,0.4911,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:10.073053,,,
,100.0,NETWORK_ERROR,0.8964,RETRY,True,High recovery probability and temporary payment failure,Your payment of ₹100.00 could not be completed due to a temporary issue. We will safely retry the payment.,2026-08-31 14:12:10.078007,,,
,100.0,CARD_EXPIRED,0.6099,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.083007,,,
,124.23,TIMEOUT,0.6817,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹124.23 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.087985,,,
,100.0,BANK_DECLINED,0.9221,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.092852,,,
,100.0,INSUFFICIENT_FUNDS,0.5154,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.097751,,,
,100.0,INSUFFICIENT_FUNDS,0.5129,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.102593,,,
,100.0,LIMIT_EXCEEDED,0.4606,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:10.107378,,,
,100.0,NETWORK_ERROR,0.7631,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.112229,,,
,100.0,NETWORK_ERROR,0.5722,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.117229,,,
,100.0,INSUFFICIENT_FUNDS,0.7389,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.122229,,,
,100.0,CARD_EXPIRED,0.6014,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.127169,,,
,100.0,BANK_DECLINED,0.2254,ESCALATE,False,Low recovery probability; automatic recovery avoided,We couldn't safely complete your payment automatically. Our support team will review the issue.,2026-08-31 14:12:10.132128,,,
,100.0,INSUFFICIENT_FUNDS,0.547,PAYMENT_LINK,True,Moderate recovery probability; customer-initiated payment preferred,Your payment of ₹100.00 is still pending. Please use the secure payment link to complete your transaction.,2026-08-31 14:12:10.137174,,,
